Country,Year-Month,Energy Price Index,Headline Consumer Price Index
Germany,2021-12,114.967,110.383
Germany,2022-01,122.041,110.911
Germany,2022-02,126.078,111.754
Germany,2022-03,144.146,113.968
Germany,2022-04,141.046,114.706
Germany,2022-05,144.838,115.76
Germany,2022-06,144.422,115.76
Germany,2022-07,141.073,116.287
Germany,2022-08,141.127,116.709
Germany,2022-09,151.936,118.818
Germany,2022-10,156.137,119.661
Germany,2022-11,155.245,119.872
Germany,2022-12,139.61,119.345
Germany,2023-01,151.362,120.505
Germany,2023-02,151.268,121.453
Germany,2023-03,151.322,122.402
Germany,2023-04,,
Germany,2023-05,,
Germany,2023-06,,
Germany,2023-07,,
Ghana,2020-01,75.2,289.792038699722
Ghana,2020-02,75.37,290.998880111293
Ghana,2020-03,75.78,293.390118271361
Ghana,2020-04,79.06,302.865104370299
Ghana,2020-05,82.49,308.064365663899
Ghana,2020-06,86.91,311.138571787277
Ghana,2020-07,87.34,312.881693643508
Ghana,2020-08,87.4,311.669760603039
Ghana,2020-09,87.19,311.124600887001
Ghana,2020-10,87.42,311.718153361454
Ghana,2020-11,88.18,312.622040785713
Ghana,2020-12,88.92,315.531471463831
Ghana,2021-01,89.5,318.594056515008
Ghana,2021-02,93.02,320.930932235167
Ghana,2021-03,97.77,323.70040648305
Ghana,2021-04,98.78,328.678791088298
Ghana,2021-05,98.89,331.239150689646
Ghana,2021-06,99.23,335.445526985932
Ghana,2021-07,99.63,340.924202285416
Ghana,2021-08,100.65,341.8329872877
Ghana,2021-09,103.52,344.040036578961
Ghana,2021-10,105.42,346.117259441325
Ghana,2021-11,106.23,351.050663739438
Ghana,2021-12,107.35,355.360901178842
Ghana,2022-01,115.24,362.864868769131
Ghana,2022-02,116.69,371.43341307638
Ghana,2022-03,118.64,386.363452399618
Ghana,2022-04,123.52,406.356722449867
Ghana,2022-05,130.86,422.71485249098
Ghana,2022-06,137.32,435.463807808736
Ghana,2022-07,142.51,449.199443986115
Ghana,2022-08,147.62,457.767988293365
Ghana,2022-09,172.35,466.923348059232
Ghana,2022-10,178.76,479.542898006779
Ghana,2022-11,190.24,520.722482046142
Ghana,2022-12,,540.648087226479
Ghana,2023-01,,549.946702977303
Ghana,2023-02,,560.241598987144
Ghana,2023-03,,
Ghana,2023-04,,
Ghana,2023-05,,
Ghana,2023-06,,
Ghana,2023-07,,
Greece,2020-01,105.711,100.4
Greece,2020-02,103.659,99.9
Greece,2020-03,99.4574,101.5
Greece,2020-04,93.6225,101.0
Greece,2020-05,91.5024,100.2
Greece,2020-06,92.4527,100.2
Greece,2020-07,93.4565,98.5
Greece,2020-08,93.4591,97.9
Greece,2020-09,93.4198,99.9
Greece,2020-10,94.2984,100.2
Greece,2020-11,94.3009,99.4
Greece,2020-12,95.4172,99.8
Greece,2021-01,97.1598,98.4
Greece,2021-02,99.3074,98.6
Greece,2021-03,102.002,99.8
Greece,2021-04,102.159,100.7
Greece,2021-05,102.525,100.3
Greece,2021-06,103.154,101.3
Greece,2021-07,104.703,99.9
Greece,2021-08,105.37,99.7
Greece,2021-09,105.921,102.1
Greece,2021-10,117.481,103.7
Greece,2021-11,126.086,104.1
Greece,2021-12,126.527,104.9
Greece,2022-01,133.766,104.6
Greece,2022-02,140.2,105.7
Greece,2022-03,151.292,108.7
Greece,2022-04,157.59,111.0
Greece,2022-05,161.288,111.7
Greece,2022-06,162.313,113.5
Greece,2022-07,157.792,111.4
Greece,2022-08,153.697,111.1
Greece,2022-09,156.88,114.4
Greece,2022-10,140.543,113.1
Greece,2022-11,140.341,113.0
Greece,2022-12,132.717,112.428
Greece,2023-01,135.414,111.888
Greece,2023-02,132.878,112.224
Greece,2023-03,129.97,113.62
Greece,2023-04,,
Greece,2023-05,,
Greece,2023-06,,
Greece,2023-07,,
Grenada,2020-01,103.8550946,108.208686063727
Grenada,2020-02,103.7883374,108.171319504345
Grenada,2020-03,103.834495,107.771752816221
Grenada,2020-04,103.0033414,106.869066527197
Grenada,2020-05,102.9003381,106.849055165755
Grenada,2020-06,102.8488879,106.797783842935
Grenada,2020-07,101.78,106.935951078211
Grenada,2020-08,101.5,106.935951078211
Grenada,2020-09,101.58,107.061474090763
Grenada,2020-10,101.86,107.061474090763
Grenada,2020-11,102.16,107.196652719665
Grenada,2020-12,102.45,107.360798197618
Grenada,2021-01,102.66,107.621499839073
Grenada,2021-02,102.87,107.882201480528
Grenada,2021-03,103.2,108.065658191181
Grenada,2021-04,103.49,108.278081750885
Grenada,2021-05,103.79,108.384293530737
Grenada,2021-06,103.94,108.51947215964
Grenada,2021-07,104.176,108.806726746057
Grenada,2021-08,104.2353,108.930897972321
Grenada,2021-09,104.3037,108.74116511104
Grenada,2021-10,104.4656,108.950209205021
Grenada,2021-11,104.7803,109.317895075636
Grenada,2021-12,104.8205,109.419665271967
Grenada,2022-01,,
Grenada,2022-02,,
Grenada,2022-03,,
Grenada,2022-04,,
Grenada,2022-05,,
Grenada,2022-06,,
Grenada,2022-07,,
Grenada,2022-08,,
Grenada,2022-09,,
Grenada,2022-10,,
Grenada,2022-11,,
Grenada,2022-12,,
Grenada,2023-01,,
Grenada,2023-02,,
Grenada,2023-03,,
Grenada,2023-04,,
Grenada,2023-05,,
Grenada,2023-06,,
Grenada,2023-07,,
Guatemala,2020-01,114.17,144.151872656681
Guatemala,2020-02,114.01,143.571026004522
Guatemala,2020-03,113.87,144.263965870255
Guatemala,2020-04,113.84,145.293185376711
Guatemala,2020-05,111.46,145.568323264575
Guatemala,2020-06,111.5,147.616571985344
Guatemala,2020-07,111.48,148.238179806075
Guatemala,2020-08,111.44,148.829216750376
Guatemala,2020-09,111.34,149.063593469668
Guatemala,2020-10,114.4,150.643088751853
Guatemala,2020-11,114.89,151.478692707589
Guatemala,2020-12,114.94,151.468502415446
Guatemala,2021-01,115.63,151.702879134738
Guatemala,2021-02,117.12,152.181822865465
Guatemala,2021-03,117.61,152.691337472621
Guatemala,2021-04,117.86,152.854382146911
Guatemala,2021-05,118.27,153.098949158347
Guatemala,2021-06,118.4,153.384277338354
Guatemala,2021-07,118.55,153.89379194551
Guatemala,2021-08,118.79,154.209691001947
Guatemala,2021-09,119.33,154.535780350528
Guatemala,2021-10,119.97,155.096246418399
Guatemala,2021-11,121.19,155.850328036991
Guatemala,2021-12,120.08,156.115275632712
Guatemala,2022-01,120.59,156.054133879853
Guatemala,2022-02,121.29,156.716502869157
Guatemala,2022-03,123.61,159.060270062076
Guatemala,2022-04,122.17,159.916254602099
Guatemala,2022-05,123.62,162.00526449144
Guatemala,2022-06,123.77,164.97063950509
Guatemala,2022-07,124.01,166.753940630137
Guatemala,2022-08,125.33,167.895253350168
Guatemala,2022-09,127.21,168.496480586612
Guatemala,2022-10,125.71,170.147307913799
Guatemala,2022-11,126.07,170.137117621656
Guatemala,2022-12,126.41,170.534539015238
Guatemala,2023-01,126.51,171.176527420255
Guatemala,2023-02,127.49,172.266888679569
Guatemala,2023-03,126.94,172.919067376729
Guatemala,2023-04,,
Guatemala,2023-05,,
Guatemala,2023-06,,
Guatemala,2023-07,,
Guinea,2020-01,104.255974079475,273.828075418546
Guinea,2020-02,104.482587601676,276.913361141657
Guinea,2020-03,104.76658012553,279.97106604065
Guinea,2020-04,106.120542538396,287.919731562365
Guinea,2020-05,106.180887192371,290.059510471366
Guinea,2020-06,102.384204748928,291.690863038241
Guinea,2020-07,105.840643915897,295.101006980911
Guinea,2020-08,107.232433243029,295.590318996726
Guinea,2020-09,107.637843125473,297.43690213134
Guinea,2020-10,108.135306197323,299.083943361957
Guinea,2020-11,108.515182207397,300.630121109532
Guinea,2020-12,107.981590601182,301.704725050967
Guinea,2021-01,109.21901200204,308.251773521962
Guinea,2021-02,113.883235347951,311.803553765367
Guinea,2021-03,114.115038761715,314.442590078458
Guinea,2021-04,114.886125912121,323.633390399703
Guinea,2021-05,112.049986833844,325.931678482733
Guinea,2021-06,111.082503637083,327.382136751714
Guinea,2021-07,112.077250805042,331.326885401866
Guinea,2021-08,113.281429419152,335.432979675048
Guinea,2021-09,112.815110285806,336.263611391858
Guinea,2021-10,112.96983481382,337.027275245567
Guinea,2021-11,111.881493726378,338.548146809168
Guinea,2021-12,110.851190044558,339.514464446778
Guinea,2022-01,112.650551135312,344.55159854204
Guinea,2022-02,114.217303826389,350.053514326311
Guinea,2022-03,114.999010204089,353.52349870884
Guinea,2022-04,114.512524311015,359.230064941002
Guinea,2022-05,116.567344792364,362.217859788719
Guinea,2022-06,116.643379652959,368.428768666214
Guinea,2022-07,116.943477698934,372.436972385247
Guinea,2022-08,150.3,376.74466915426
Guinea,2022-09,152.8,364.8718199188
Guinea,2022-10,148.2,366.186199673551
Guinea,2022-11,151.9,367.500579428302
Guinea,2022-12,150.5,368.552083232102
Guinea,2023-01,153.3,373.020974398255
Guinea,2023-02,157.4,378.278493417258
Guinea,2023-03,,
Guinea,2023-04,,
Guinea,2023-05,,
Guinea,2023-06,,
Guinea,2023-07,,
Guinea-Bissau,2020-01,107.96,113.517606326761
Guinea-Bissau,2020-02,104.38,112.419257261562
Guinea-Bissau,2020-03,105.25,113.46376568631
Guinea-Bissau,2020-04,105.07,112.90382302562
Guinea-Bissau,2020-05,105.71,113.065344946973
Guinea-Bissau,2020-06,105.46,114.142157755992
Guinea-Bissau,2020-07,107.73,115.542014407716
Guinea-Bissau,2020-08,105.62,114.497505982968
Guinea-Bissau,2020-09,106.9,114.368288445886
Guinea-Bissau,2020-10,107.48,114.249839036894
Guinea-Bissau,2020-11,107.15,114.443665342517
Guinea-Bissau,2020-12,107.57,115.423564998724
Guinea-Bissau,2021-01,107.21,114.895926722305
Guinea-Bissau,2021-02,104.86,114.249839036894
Guinea-Bissau,2021-03,102.56,115.16512992456
Guinea-Bissau,2021-04,106.8,114.788245441403
Guinea-Bissau,2021-05,104.58,114.680564160501
Guinea-Bissau,2021-06,104.84,114.895926722305
Guinea-Bissau,2021-07,105.78,115.908130762783
Guinea-Bissau,2021-08,103.84,116.274247117849
Guinea-Bissau,2021-09,107.11,117.415668695409
Guinea-Bissau,2021-10,107.84,119.998276800632
Guinea-Bissau,2021-11,109.58,120.098351004352
Guinea-Bissau,2021-12,110.2,120.34459953594
Guinea-Bissau,2022-01,121.03,122.196717567453
Guinea-Bissau,2022-02,121.07,122.412080129256
Guinea-Bissau,2022-03,125.81,122.670515203421
Guinea-Bissau,2022-04,127.38,123.661182987718
Guinea-Bissau,2022-05,129.38,124.554937619204
Guinea-Bissau,2022-06,131.33,127.21466525748
Guinea-Bissau,2022-07,136.16,128.862188855279
Guinea-Bissau,2022-08,136.85,131.048118857587
Guinea-Bissau,2022-09,137.37,130.466639940717
Guinea-Bissau,2022-10,140.7,131.371162700293
Guinea-Bissau,2022-11,141.6,132.232612947508
Guinea-Bissau,2022-12,139.0,133.417107037428
Guinea-Bissau,2023-01,139.1,134.06319472284
Guinea-Bissau,2023-02,140.1,135.032326250957
Guinea-Bissau,2023-03,,
Guinea-Bissau,2023-04,,
Guinea-Bissau,2023-05,,
Guinea-Bissau,2023-06,,
Guinea-Bissau,2023-07,,
Guyana,2020-01,,116.534617497461
Guyana,2020-02,,116.157989070293
Guyana,2020-03,,116.550249080097
Guyana,2020-04,,116.714556259387
Guyana,2020-05,,116.930059426631
Guyana,2020-06,,117.127756416141
Guyana,2020-07,,117.253870566225
Guyana,2020-08,,117.804954995483
Guyana,2020-09,,118.129574251448
Guyana,2020-10,,118.342170221582
Guyana,2020-11,,118.418087633635
Guyana,2020-12,,118.183896036048
Guyana,2021-01,,119.39855025142
Guyana,2021-02,,119.39855025142
Guyana,2021-03,,119.447528243976
Guyana,2021-04,,119.447528243976
Guyana,2021-05,,124.746947038464
Guyana,2021-06,,124.746947038464
Guyana,2021-07,,126.304447201724
Guyana,2021-08,,126.304447201724
Guyana,2021-09,,124.903676614641
Guyana,2021-10,,124.903676614641
Guyana,2021-11,,124.531443871221
Guyana,2021-12,,124.884085417619
Guyana,2022-01,,126.784431528766
Guyana,2022-02,,126.235878012147
Guyana,2022-03,,126.980343498988
Guyana,2022-04,,128.361522889049
Guyana,2022-05,,128.870894011624
Guyana,2022-06,,131.006334487037
Guyana,2022-07,,132.95565859074
Guyana,2022-08,,134.32704238229
Guyana,2022-09,,133.847058055247
Guyana,2022-10,,133.004636583295
Guyana,2022-11,,133.161366159472
Guyana,2022-12,,
Guyana,2023-01,,
Guyana,2023-02,,
Guyana,2023-03,,
Guyana,2023-04,,
Guyana,2023-05,,
Guyana,2023-06,,
Guyana,2023-07,,
Haiti,2020-01,131.1,236.203194305727
Haiti,2020-02,132.8,240.359262240725
Haiti,2020-03,134.4,244.515330175723
Haiti,2020-04,136.3,249.364076099887
Haiti,2020-05,139.5,255.07866951051
Haiti,2020-06,142.5,262.69812739134
Haiti,2020-07,145.7,268.932229293837
Haiti,2020-08,147.4,277.763873655708
Haiti,2020-09,148.6,276.378517677375
Haiti,2020-10,146.8,273.088297228835
Haiti,2020-11,147.8,274.473653207168
Haiti,2020-12,148.8,277.244365163833
Haiti,2021-01,150.3,280.534585612373
Haiti,2021-02,151.8,283.47846706633
Haiti,2021-03,153.1,286.595518017579
Haiti,2021-04,153.6,289.193060476953
Haiti,2021-05,155.3,292.13694193091
Haiti,2021-06,156.1,295.773501374033
Haiti,2021-07,158.4,301.834433779239
Haiti,2021-08,162.8,308.068535681736
Haiti,2021-09,166.0,312.397773114026
Haiti,2021-10,171.7,326.770841389227
Haiti,2021-11,179.2,342.009757150887
Haiti,2021-12,188.4,345.473147096719
Haiti,2022-01,189.4,347.72435056151
Haiti,2022-02,195.2,354.824299950465
Haiti,2022-03,196.8,360.712062858379
Haiti,2022-04,198.4,366.426656269001
Haiti,2022-05,200.5,373.353436160665
Haiti,2022-06,202.9,381.665572030661
Haiti,2022-07,206.4,393.960606338364
Haiti,2022-08,210.1,406.775149137941
Haiti,2022-09,219.7,433.270082223554
Haiti,2022-10,241.3,480.891693978741
Haiti,2022-11,247.7,497.689135216025
Haiti,2022-12,253.6,512.235372988519
Haiti,2023-01,257.7,518.988983382891
Haiti,2023-02,,
Haiti,2023-03,,
Haiti,2023-04,,
Haiti,2023-05,,
Haiti,2023-06,,
Haiti,2023-07,,
Honduras,2020-01,396.4,153.121925376523
Honduras,2020-02,396.5,153.848482555059
Honduras,2020-03,396.2,154.302580791645
Honduras,2020-04,394.7,154.892908499205
Honduras,2020-05,386.4,153.893892378718
Honduras,2020-06,387.3,154.575039733596
Honduras,2020-07,386.6,155.6648755014
Honduras,2020-08,387.7,155.937334443351
Honduras,2020-09,389.3,156.436842503595
Honduras,2020-10,391.6,157.20880950579
Honduras,2020-11,393.1,157.935366684326
Honduras,2020-12,393.7,158.888972981155
Honduras,2021-01,398.1,159.524710512374
Honduras,2021-02,399.5,159.797169454325
Honduras,2021-03,400.9,160.387497161886
Honduras,2021-04,401.8,161.023234693105
Honduras,2021-05,402.9,161.341103458715
Honduras,2021-06,403.9,161.7952016953
Honduras,2021-07,404.7,162.294709755544
Honduras,2021-08,405.7,162.930447286763
Honduras,2021-09,407.1,163.657004465299
Honduras,2021-10,408.7,164.519791114811
Honduras,2021-11,410.4,165.745856353591
Honduras,2021-12,411.0,167.335200181639
Honduras,2022-01,430.3,169.378642246273
Honduras,2022-02,413.1,169.968969953833
Honduras,2022-03,415.7,171.558313781882
Honduras,2022-04,420.3,174.464542496027
Honduras,2022-05,422.7,176.008476500416
Honduras,2022-06,423.3,178.324377507001
Honduras,2022-07,425.0,179.913721335049
Honduras,2022-08,424.4,179.86831151139
Honduras,2022-09,426.0,180.095360629683
Honduras,2022-10,427.4,181.276016044804
Honduras,2022-11,429.0,183.046999167487
Honduras,2022-12,428.9,183.728146522364
Honduras,2023-01,427.6,184.500113524559
Honduras,2023-02,429.5,186.63437523651
Honduras,2023-03,,
Honduras,2023-04,,
Honduras,2023-05,,
Honduras,2023-06,,
Honduras,2023-07,,
"Hong Kong SAR, China",2020-01,95.7,133.138094165353
"Hong Kong SAR, China",2020-02,101.1,136.517233611174
"Hong Kong SAR, China",2020-03,101.2,136.382068033341
"Hong Kong SAR, China",2020-04,101.2,136.517233611174
"Hong Kong SAR, China",2020-05,101.1,136.111736877675
"Hong Kong SAR, China",2020-06,101.1,135.976571299842
"Hong Kong SAR, China",2020-07,95.6,132.05676954269
"Hong Kong SAR, China",2020-08,100.8,135.030412255012
"Hong Kong SAR, China",2020-09,95.4,132.191935120523
"Hong Kong SAR, China",2020-10,100.7,135.435908988511
"Hong Kong SAR, China",2020-11,100.8,135.571074566344
"Hong Kong SAR, China",2020-12,99.9,134.89524667718
"Hong Kong SAR, China",2021-01,102.6,136.652399189007
"Hong Kong SAR, China",2021-02,102.5,137.057895922505
"Hong Kong SAR, China",2021-03,102.4,137.193061500338
"Hong Kong SAR, China",2021-04,102.3,137.598558233836
"Hong Kong SAR, China",2021-05,102.4,137.328227078171
"Hong Kong SAR, China",2021-06,101.4,136.922730344672
"Hong Kong SAR, China",2021-07,101.3,137.057895922505
"Hong Kong SAR, China",2021-08,101.3,137.193061500338
"Hong Kong SAR, China",2021-09,95.5,134.084253210182
"Hong Kong SAR, China",2021-10,101.8,137.868889389502
"Hong Kong SAR, China",2021-11,102.1,138.139220545168
"Hong Kong SAR, China",2021-12,102.1,138.139220545168
"Hong Kong SAR, China",2022-01,102.0,138.274386123001
"Hong Kong SAR, China",2022-02,102.0,139.355710745663
"Hong Kong SAR, China",2022-03,102.1,139.626041901329
"Hong Kong SAR, China",2022-04,101.7,139.355710745663
"Hong Kong SAR, China",2022-05,101.4,139.085379589998
"Hong Kong SAR, China",2022-06,101.9,139.490876323496
"Hong Kong SAR, China",2022-07,102.0,139.626041901329
"Hong Kong SAR, China",2022-08,102.1,139.761207479162
"Hong Kong SAR, China",2022-09,102.2,139.896373056995
"Hong Kong SAR, China",2022-10,102.9,140.301869790493
"Hong Kong SAR, China",2022-11,103.0,140.572200946159
"Hong Kong SAR, China",2022-12,103.2,140.842532101825
"Hong Kong SAR, China",2023-01,103.5,141.653525568822
"Hong Kong SAR, China",2023-02,103.5,141.788691146655
"Hong Kong SAR, China",2023-03,103.5,141.923856724487
"Hong Kong SAR, China",2023-04,,
"Hong Kong SAR, China",2023-05,,
"Hong Kong SAR, China",2023-06,,
"Hong Kong SAR, China",2023-07,,
Hungary,2020-01,107.993,111.7
Hungary,2020-02,105.606,112.1
Hungary,2020-03,102.772,112.3
Hungary,2020-04,94.568,111.6
Hungary,2020-05,96.2088,112.1
Hungary,2020-06,100.236,112.6
Hungary,2020-07,104.04,113.8
Hungary,2020-08,103.667,113.8
Hungary,2020-09,103.965,113.4
Hungary,2020-10,103.965,113.6
Hungary,2020-11,102.324,113.3
Hungary,2020-12,104.114,113.7
Hungary,2021-01,106.203,114.7
Hungary,2021-02,108.291,115.5
Hungary,2021-03,111.945,116.4
Hungary,2021-04,111.274,117.3
Hungary,2021-05,112.244,117.9
Hungary,2021-06,112.094,118.6
Hungary,2021-07,114.63,119.2
Hungary,2021-08,115.152,119.4
Hungary,2021-09,115.525,119.5
Hungary,2021-10,120.224,120.9
Hungary,2021-11,121.79,121.8
Hungary,2021-12,118.285,122.1
Hungary,2022-01,119.031,123.8
Hungary,2022-02,119.478,125.1
Hungary,2022-03,119.552,126.4
Hungary,2022-04,119.627,128.3
Hungary,2022-05,119.627,130.5
Hungary,2022-06,119.627,132.4
Hungary,2022-07,119.702,135.5
Hungary,2022-08,120.149,138.0
Hungary,2022-09,150.951,143.6
Hungary,2022-10,152.293,146.5
Hungary,2022-11,153.412,149.1
Hungary,2022-12,164.897,152.036
Hungary,2023-01,171.833,155.589
Hungary,2023-02,166.613,156.847
Hungary,2023-03,161.541,158.105
Hungary,2023-04,,
Hungary,2023-05,,
Hungary,2023-06,,
Hungary,2023-07,,
Iceland,2020-01,109.401,109.8
Iceland,2020-02,108.393,110.8
Iceland,2020-03,107.103,111.0
Iceland,2020-04,104.558,111.6
Iceland,2020-05,102.781,112.2
Iceland,2020-06,103.203,112.7
Iceland,2020-07,104.639,112.8
Iceland,2020-08,105.098,113.3
Iceland,2020-09,105.091,113.8
Iceland,2020-10,104.98,114.3
Iceland,2020-11,104.841,114.3
Iceland,2020-12,105.417,114.5
Iceland,2021-01,108.148,114.5
Iceland,2021-02,109.418,115.3
Iceland,2021-03,111.631,115.8
Iceland,2021-04,111.149,116.6
Iceland,2021-05,110.884,117.2
Iceland,2021-06,110.999,117.5
Iceland,2021-07,113.638,117.6
Iceland,2021-08,114.187,118.2
Iceland,2021-09,114.937,118.7
Iceland,2021-10,117.338,119.4
Iceland,2021-11,118.569,119.8
Iceland,2021-12,117.982,120.4
Iceland,2022-01,120.435,121.0
Iceland,2022-02,122.633,122.4
Iceland,2022-03,127.856,123.6
Iceland,2022-04,128.546,125.1
Iceland,2022-05,130.682,126.0
Iceland,2022-06,138.314,127.8
Iceland,2022-07,140.679,129.3
Iceland,2022-08,137.372,129.7
Iceland,2022-09,136.162,129.8
Iceland,2022-10,137.652,130.7
Iceland,2022-11,138.333,131.0
Iceland,2022-12,137.007,131.901
Iceland,2023-01,140.919,133.018
Iceland,2023-02,140.512,134.876
Iceland,2023-03,140.034,135.674
Iceland,2023-04,,
Iceland,2023-05,,
Iceland,2023-06,,
